regime,n,rate,metric,mean_log2_rank,median_log2_rank,p95_log2_rank,mean_normalized_rank,median_oracle_overhead_bits,p95_oracle_overhead_bits,mean_effective_log2_queries,mean_bler_proxy
MODERATE_MEMORY,64,0.875,FIT_512,26.367065881089616,27.86692988551369,41.746562082741626,0.41198540439202525,0.0,1.3503595456344417,7.863338792988566,0.962248355796875
MODERATE_MEMORY,64,0.875,FIT_64,26.74661862222984,28.17508627592349,42.300911714329835,0.41791591597234123,0.0546915038313891,4.297427332780401,7.863326114880721,0.9584020721414876
MODERATE_MEMORY,64,0.875,KT0_MEMORYLESS,35.750238501926844,35.927302340404225,53.40543714797899,0.558597476592607,9.272661088700389,20.181234119407673,7.9125,0.9875487274253236
MODERATE_MEMORY,64,0.875,KT1_UNIVERSAL,28.855726312369814,30.617187620338377,46.34474285749262,0.45087072363077835,3.117520683592023,4.421872858358416,7.9125,0.9804902276636425
MODERATE_MEMORY,64,0.875,ORACLE_MARKOV,26.21442815263062,28.029975955069375,41.11800700201654,0.40960043988485345,0.0,0.0,7.863338792988566,0.9602185793805565
MODERATE_MEMORY,128,0.75,EMPIRICAL_ML1,63.42004319471611,64.59410516817277,81.81274804986917,0.4954690874587196,4.459602950194714,5.167181260625001,31.938991010014384,0.9834717581731784
MODERATE_MEMORY,128,0.75,FIT_16,65.36166514082022,66.1040503378872,87.59955897803562,0.510638008912658,1.0815771306067568,22.047273818727348,31.858682891580504,0.9761542927879336
MODERATE_MEMORY,128,0.75,FIT_512,59.55208940321271,60.318852162418324,77.36275176559305,0.4652506984625993,0.00018351319968523683,1.1271779728338136,31.84153349429056,0.9761706183650105
MODERATE_MEMORY,128,0.75,FIT_64,61.03290147519188,61.88607697743819,80.14313950384228,0.47681954277493654,0.8342166281525003,6.427633245834473,31.854321476546403,0.9769553893950047
MODERATE_MEMORY,128,0.75,KT0_MEMORYLESS,80.15781365681815,82.63488607412575,101.86388389462634,0.6262329191938918,19.562376712421866,35.29817262118785,32.0,0.9991202926153735
