family,code_name,rate,n,k,p,trial,error_weight,deleted_position,agreement,fiber_certified,prefix_certified,trellis_available,trellis_certified,fiber_wall,prefix_wall,trellis_wall,best_baseline_wall,best_baseline_name,fiber_over_prefix_wall,fiber_over_best_wall,fiber_histories,fiber_candidates,fiber_duplicates,fiber_membership,fiber_exact_scores,fiber_peak_seen,fiber_peak_frontier,prefix_nodes,prefix_membership,prefix_exact_scores,prefix_peak_frontier,trellis_estimated_updates,trellis_nodes,trellis_updates,trellis_terminals,trellis_exact_scores
random_linear,"RLC_n64_k56",0.875,64,56,0.002,56,0,8,1,1,1,1,1,0.000109356,0.058691110999999997,0.0024722920000000001,0.0024722920000000001,SYNDROME_TRELLIS,0.001863246378144043,0.044232639186633296,128,65,63,65,1,65,64,1196,1,1,1055,2097152,18884,2097152,65,1
random_linear,"RLC_n64_k56",0.875,64,56,0.002,57,0,57,1,1,1,1,1,8.4569999999999998e-05,0.075399517999999999,0.0024160010000000001,0.0024160010000000001,SYNDROME_TRELLIS,0.0011216252072062318,0.035004124584385517,128,65,63,65,1,65,64,1515,1,1,1424,2097152,19561,2097152,65,1
random_linear,"RLC_n64_k56",0.875,64,56,0.002,58,0,12,1,1,1,1,1,8.2375999999999999e-05,0.031329162000000001,0.0017807369999999999,0.0017807369999999999,SYNDROME_TRELLIS,0.002629371318645548,0.046259498174070622,127,64,63,64,1,64,64,667,1,1,626,2097152,14661,2097152,65,1
random_linear,"RLC_n64_k56",0.875,64,56,0.002,59,1,16,1,1,1,1,1,0.0031811690000000002,0.20522315099999999,0.0031514490000000002,0.0031514490000000002,SYNDROME_TRELLIS,0.015501024053567914,1.0094305825669398,8184,3966,4218,3966,21,3966,64,4465,1,1,4042,2097152,24271,2097152,101,15
random_linear,"RLC_n64_k56",0.875,64,56,0.002,60,0,13,1,1,1,1,1,9.2744000000000005e-05,0.047764041,0.0020812449999999998,0.0020812449999999998,SYNDROME_TRELLIS,0.0019417117575960545,0.044561788737030004,128,65,63,65,1,65,64,1043,1,1,921,2097152,16660,2097152,65,1
random_linear,"RLC_n64_k56",0.875,64,56,0.002,61,0,61,1,1,1,1,1,8.8162000000000001e-05,0.047764741999999999,0.0024116490000000001,0.0024116490000000001,SYNDROME_TRELLIS,0.0018457547619539117,0.036556729441141723,128,65,63,65,1,65,64,991,1,1,916,2097152,19610,2097152,65,1
random_linear,"RLC_n64_k56",0.875,64,56,0.002,62,1,34,1,1,1,1,1,0.0029814279999999999,0.31606134899999999,0.0033124180000000001,0.0033124180000000001,SYNDROME_TRELLIS,0.0094330673757897551,0.90007601697611828,8188,3981,4207,3981,11,3981,64,6544,1,1,6060,2097152,27759,2097152,87,11
random_linear,"RLC_n64_k56",0.875,64,56,0.002,63,0,8,1,1,1,1,1,8.2597999999999998e-05,0.028537555999999999,0.0022119930000000002,0.0022119930000000002,SYNDROME_TRELLIS,0.0028943613811918583,0.037340986160444442,127,64,63,64,1,64,64,598,1,1,555,2097152,18113,2097152,65,1
random_linear,"RLC_n64_k56",0.875,64,56,0.002,64,0,4,1,1,1,1,1,7.7813999999999997e-05,0.0065350039999999996,0.002072324,0.002072324,SYNDROME_TRELLIS,0.011907261265639624,0.037549147720144144,123,63,60,63,1,63,64,145,1,1,132,2097152,16121,2097152,65,1
random_linear,"RLC_n64_k56",0.875,64,56,0.002,65,0,23,1,1,1,1,1,8.7563000000000002e-05,0.073822265999999997,0.001991544,0.001991544,SYNDROME_TRELLIS,0.001186132650005623,0.04396739414243421,128,65,63,65,1,65,64,1540,1,1,1410,2097152,15927,2097152,65,1
random_linear,"RLC_n64_k56",0.875,64,56,0.002,66,0,11,1,1,1,1,1,8.2999999999999998e-05,0.072930832000000001,0.0020278190000000001,0.0020278190000000001,SYNDROME_TRELLIS,0.0011380646253973902,0.040930674779159279,128,65,63,65,1,65,64,1501,1,1,1376,2097152,16059,2097152,65,1
random_linear,"RLC_n64_k56",0.875,64,56,0.002,67,0,19,1,1,1,1,1,7.9432999999999997e-05,0.0039833109999999998,0.0021794269999999998,0.0021794269999999998,SYNDROME_TRELLIS,0.019941450717757162,0.036446735770457095,120,61,59,61,1,61,64,97,1,1,87,2097152,16621,2097152,65,1
random_linear,"RLC_n64_k56",0.875,64,56,0.002,68,0,50,1,1,1,1,1,8.0896000000000006e-05,0.0092556050000000001,0.0020784449999999999,0.0020784449999999999,SYNDROME_TRELLIS,0.0087402174142046912,0.038921405185126386,124,63,61,63,1,63,64,206,1,1,187,2097152,16503,2097152,65,1
random_linear,"RLC_n64_k56",0.875,64,56,0.002,69,0,45,1,1,1,1,1,0.000108872,0.029822172000000001,0.0026582300000000001,0.0026582300000000001,SYNDROME_TRELLIS,0.0036507065950796606,0.040956576368485792,127,64,63,64,2,64,64,624,1,1,569,2097152,21937,2097152,66,2
random_linear,"RLC_n64_k56",0.875,64,56,0.002,70,0,0,1,1,1,1,1,0.000112791,0.080623469000000003,0.0021555770000000001,0.0021555770000000001,SYNDROME_TRELLIS,0.0013989847050615001,0.052325201094648902,128,65,63,65,2,65,64,1628,1,1,1497,2097152,17399,2097152,66,2
random_linear,"RLC_n64_k56",0.875,64,56,0.002,71,0,41,1,1,1,1,1,7.8384e-05,0.037251650999999997,0.0021905599999999998,0.0021905599999999998,SYNDROME_TRELLIS,0.002104175194812171,0.035782630925425468,127,64,63,64,1,64,64,779,1,1,722,2097152,17296,2097152,65,1
random_linear,"RLC_n64_k56",0.875,64,56,0.002,72,0,55,1,1,1,1,1,8.3848000000000001e-05,0.013082605000000001,0.001931201,0.001931201,SYNDROME_TRELLIS,0.0064091211192266366,0.043417541726625035,126,64,62,64,1,64,64,290,1,1,266,2097152,16336,2097152,65,1
random_linear,"RLC_n64_k56",0.875,64,56,0.002,73,1,41,1,1,1,1,1,0.003668012,0.17547589199999999,0.0032761190000000001,0.0032761190000000001,SYNDROME_TRELLIS,0.020903224700518974,1.1196211126641005,8187,3972,4215,3972,24,3972,64,3872,2,2,3501,2097152,26226,2097152,112,23
random_linear,"RLC_n64_k56",0.875,64,56,0.002,74,1,23,1,1,1,1,1,0.0034562540000000002,0.19524698700000001,0.0029919339999999999,0.0029919339999999999,SYNDROME_TRELLIS,0.017701958186939908,1.1551905890972194,8187,3977,4210,3977,15,3977,64,4203,1,1,3776,2097152,25357,2097152,99,13
random_linear,"RLC_n64_k56",0.875,64,56,0.002,75,0,6,1,1,1,1,1,0.000109388,0.044742947999999998,0.002060587,0.002060587,SYNDROME_TRELLIS,0.0024448098502584141,0.053085843985233333,127,64,63,64,2,64,64,940,1,1,876,2097152,18047,2097152,66,2
random_linear,"RLC_n64_k56",0.875,64,56,0.002,76,0,50,1,1,1,1,1,0.000107358,0.017509864999999999,0.0022263970000000002,0.0022263970000000002,SYNDROME_TRELLIS,0.0061312865633173074,0.048220510537878007,126,65,61,65,2,65,64,377,1,1,348,2097152,18684,2097152,66,1
random_linear,"RLC_n64_k56",0.875,64,56,0.002,77,0,50,1,1,1,1,1,0.000110027,0.052023249000000001,0.0020554560000000002,0.0020554560000000002,SYNDROME_TRELLIS,0.0021149582564518412,0.053529241200006218,128,65,63,65,2,65,64,1062,1,1,994,2097152,16092,2097152,66,2
random_linear,"RLC_n64_k56",0.875,64,56,0.002,78,0,21,1,1,1,1,1,8.3465000000000001e-05,0.023249107000000001,0.0020440860000000001,0.0020440860000000001,SYNDROME_TRELLIS,0.0035900303611661297,0.04083243072943115,127,64,63,64,1,64,64,508,1,1,467,2097152,16120,2097152,65,1
random_linear,"RLC_n64_k56",0.875,64,56,0.002,79,0,22,1,1,1,1,1,8.4599999999999996e-05,0.069536334000000005,0.0024231560000000001,0.0024231560000000001,SYNDROME_TRELLIS,0.0012166301433147164,0.034913146326526229,128,65,63,65,1,65,64,1428,1,1,1326,2097152,19660,2097152,65,1
random_linear,"RLC_n64_k56",0.875,64,56,0.002,80,0,16,1,1,1,1,1,8.2545000000000003e-05,0.058719044999999997,0.0018276569999999999,0.0018276569999999999,SYNDROME_TRELLIS,0.0014057619636014178,0.045164382594764775,128,65,63,65,1,65,64,1225,1,1,1085,2097152,14049,2097152,65,1
